image_id,split,y_true,y_pred,p,kappa
1015929339,cal,1,0,0.488753080368042,0.511246919631958
1494928875,cal,1,0,0.47632336616516113,0.5236766338348389
93540989,cal,0,0,0.4628150463104248,0.5371849536895752
1802559688,cal,0,0,0.4462015926837921,0.5537984371185303
660790023,cal,0,0,0.4963816702365875,0.5036183595657349
1114729288,cal,0,1,0.5249578356742859,0.5249578356742859
1742465484,cal,0,1,0.5468734502792358,0.5468734502792358
138126676,cal,1,1,0.5136481523513794,0.5136481523513794
511030638,cal,1,0,0.49254438281059265,0.507455587387085
2118457620,cal,1,1,0.5303951501846313,0.5303951501846313
87510051,cal,1,1,0.5022479295730591,0.5022479295730591
612451325,cal,1,0,0.49596598744392395,0.5040340423583984
1930741343,cal,1,0,0.4966473877429962,0.5033526420593262
304734585,cal,0,0,0.4833349585533142,0.5166650414466858
959874006,cal,0,0,0.4982556402683258,0.5017443895339966
846765464,cal,1,1,0.5950599908828735,0.5950599908828735
1179164048,cal,1,1,0.6110031604766846,0.6110031604766846
148322351,cal,0,1,0.5965882539749146,0.5965882539749146
625365082,cal,0,1,0.6055821776390076,0.6055821776390076
205845801,cal,0,1,0.563157320022583,0.563157320022583
1593154763,cal,0,1,0.5710114240646362,0.5710114240646362
40744983,cal,1,1,0.5763605237007141,0.5763605237007141
404195349,cal,1,1,0.5655141472816467,0.5655141472816467
1791966175,cal,0,1,0.5521761178970337,0.5521761178970337
2082667980,cal,0,1,0.5609562993049622,0.5609562993049622
1407408297,cal,1,1,0.5479066967964172,0.5479066967964172
1750199545,cal,1,1,0.5476611256599426,0.5476611256599426
1772713075,cal,1,1,0.5576602220535278,0.5576602220535278
546297810,cal,0,0,0.312663733959198,0.687336266040802
1210957311,cal,0,0,0.34195172786712646,0.6580482721328735
1363901308,cal,0,0,0.30689722299575806,0.6931027770042419
1531044870,cal,0,0,0.29834628105163574,0.7016537189483643
1552071751,cal,1,1,0.500196099281311,0.500196099281311
1696848234,cal,1,0,0.4985549747943878,0.5014450550079346
673430031,cal,0,1,0.5045322179794312,0.5045322179794312
1017899985,cal,0,1,0.5093029737472534,0.5093029737472534
178922776,test,0,1,0.5648592114448547,0.5648592114448547
1232323036,test,0,1,0.5743263363838196,0.5743263363838196
84759171,test,0,1,0.5727171897888184,0.5727171897888184
391411113,test,0,1,0.5710481405258179,0.5710481405258179
959243308,cal,0,0,0.49278396368026733,0.5072160363197327
2085309885,cal,0,0,0.4973643124103546,0.5026357173919678
109806777,cal,0,0,0.49579209089279175,0.5042079091072083
1810597773,cal,0,1,0.5103511214256287,0.5103511214256287
511740930,cal,0,1,0.5159329175949097,0.5159329175949097
