image_id,split,y_true,y_pred,p,kappa
660790023,cal,1,1,0.9039512276649475,0.9039512276649475
1114729288,cal,1,1,0.8892394304275513,0.8892394304275513
1742465484,cal,1,1,0.9290851950645447,0.9290851950645447
138126676,cal,1,1,0.9531418681144714,0.9531418681144714
511030638,cal,1,1,0.9452815651893616,0.9452815651893616
2118457620,cal,1,1,0.9138564467430115,0.9138564467430115
87510051,cal,1,1,0.8052433133125305,0.8052433133125305
612451325,cal,1,1,0.7062489986419678,0.7062489986419678
1930741343,cal,1,1,0.8765506148338318,0.8765506148338318
304734585,cal,1,1,0.8397968411445618,0.8397968411445618
959874006,cal,1,1,0.7141553163528442,0.7141553163528442
846765464,cal,0,0,0.03273739293217659,0.9672626256942749
1179164048,cal,0,0,0.0024074579123407602,0.997592568397522
148322351,cal,0,0,0.04351767525076866,0.9564823508262634
625365082,cal,0,0,0.022489994764328003,0.9775099754333496
1791966175,test,1,1,0.7795838117599487,0.7795838117599487
2082667980,test,1,1,0.8193804621696472,0.8193804621696472
1407408297,test,1,1,0.9173840284347534,0.9173840284347534
1750199545,test,1,1,0.80518639087677,0.80518639087677
1772713075,test,1,1,0.8496809601783752,0.8496809601783752
546297810,test,1,1,0.8178971409797668,0.8178971409797668
1210957311,test,1,1,0.9032477140426636,0.9032477140426636
1363901308,test,1,1,0.8841195106506348,0.8841195106506348
1531044870,test,1,1,0.7419304251670837,0.7419304251670837
423485163,cal,0,0,0.09128561615943909,0.9087144136428833
1020108109,cal,0,0,0.1180347129702568,0.8819652795791626
1427975247,cal,0,0,0.3809736371040344,0.6190263628959656
1496684058,cal,0,0,0.1373145431280136,0.8626854419708252
1799477497,cal,0,0,0.4618428647518158,0.5381571054458618
2117982587,cal,0,0,0.45334354043006897,0.5466564893722534
1007365058,cal,0,0,0.21522702276706696,0.7847729921340942
1409724875,cal,0,0,0.1336386799812317,0.8663613200187683
2146729780,cal,0,0,0.1261967420578003,0.8738032579421997
638383617,cal,0,0,0.13078467547893524,0.8692153096199036
1930036681,cal,0,0,0.20611979067325592,0.7938802242279053
646160754,test,0,0,0.035096801817417145,0.9649031758308411
1417451830,test,0,0,0.013370158150792122,0.986629843711853
1241750525,test,0,0,0.03646017238497734,0.9635398387908936
1651091526,test,0,0,0.05477120354771614,0.9452288150787354
1818960890,test,0,0,0.07560988515615463,0.9243901371955872
72877667,test,1,0,0.32196903228759766,0.6780309677124023
144499996,test,1,0,0.23455864191055298,0.765441358089447
941813033,test,1,0,0.07789778709411621,0.9221022129058838
1810981641,test,1,1,0.6012578010559082,0.6012578010559082
359519747,test,1,0,0.4729696214199066,0.527030348777771
847152258,test,1,0,0.2458798587322235,0.7541201114654541
966680811,test,1,0,0.25184735655784607,0.7481526136398315
1009133917,test,1,1,0.6027466058731079,0.6027466058731079
389308620,cal,0,0,0.00013863819185644388,0.9998613595962524
904395183,cal,0,0,0.00011533482029335573,0.9998846650123596
1155316112,cal,0,0,6.063278851797804e-05,0.9999393820762634
658863988,cal,0,0,7.442462811013684e-05,0.9999255537986755
1443104298,cal,0,0,0.0001333835389232263,0.9998666048049927
1861682438,cal,0,0,9.253061762137804e-06,0.9999907612800598
656098349,cal,0,0,0.004833451006561518,0.995166540145874
1143357682,cal,0,0,0.0028763420414179564,0.997123658657074
400076739,cal,0,0,0.0027419051621109247,0.9972580671310425
549322384,cal,0,0,0.0021485022734850645,0.9978514909744263
1933410639,cal,0,0,0.018394717946648598,0.9816052913665771
543347978,test,0,0,0.11122076213359833,0.8887792229652405
553375133,test,0,0,0.3966401219367981,0.6033598780632019
998909338,test,0,1,0.8953486084938049,0.8953486084938049
1425512792,test,0,0,0.4520970284938812,0.5479029417037964
1809890037,test,0,1,0.5278107523918152,0.5278107523918152
955062669,test,0,0,0.29348456859588623,0.7065154314041138
1057081367,test,0,0,0.17086002230644226,0.8291399478912354
1400240217,test,0,0,0.08002253621816635,0.9199774861335754
1505408999,test,0,0,0.3957577049732208,0.6042423248291016
1843156127,test,0,0,0.014811838045716286,0.9851881861686707
1293798902,cal,1,0,0.34532687067985535,0.6546730995178223
1384876691,cal,1,0,0.3502521812915802,0.6497478485107422
1508095162,cal,1,1,0.7831522822380066,0.7831522822380066
1853998836,cal,1,1,0.5165279507637024,0.5165279507637024
917488770,cal,0,0,0.29906362295150757,0.7009363770484924
1975704724,cal,0,0,0.2530434727668762,0.7469565272331238
1122937933,cal,0,0,0.14133208990097046,0.8586679100990295
1254977184,cal,0,0,0.05365126579999924,0.9463487267494202
1469558197,cal,0,0,0.10378538817167282,0.8962146043777466
348975476,cal,0,0,0.2242266833782196,0.775773286819458
1055872560,cal,0,0,0.12357930094003677,0.8764206767082214
220239524,cal,0,0,0.03780616447329521,0.9621938467025757
421634416,cal,0,0,0.0677783191204071,0.9322216510772705
706348663,cal,0,0,0.03455255553126335,0.9654474258422852
1092201266,cal,0,0,0.016819115728139877,0.9831808805465698
70273085,cal,1,1,0.6044995188713074,0.6044995188713074
628647895,cal,1,1,0.5891623497009277,0.5891623497009277
1426205490,cal,1,1,0.9707462787628174,0.9707462787628174
15052186,cal,1,1,0.8655515313148499,0.8655515313148499
1564073833,cal,1,1,0.7253097891807556,0.7253097891807556
1830882751,cal,1,1,0.5427632331848145,0.5427632331848145
327475620,test,1,1,0.9848430156707764,0.9848430156707764
466277614,test,1,1,0.9824205636978149,0.9824205636978149
948053698,test,1,1,0.9648516178131104,0.9648516178131104
2133610525,test,1,1,0.9630630016326904,0.9630630016326904
1233412044,cal,0,0,0.18710409104824066,0.8128958940505981
1951471401,cal,0,0,0.44965624809265137,0.5503437519073486
138770970,cal,0,0,0.40550997853279114,0.5944900512695312
479909242,cal,0,0,0.22015897929668427,0.7798410058021545
973215693,cal,0,0,0.15398439764976501,0.8460155725479126
271542761,cal,0,0,0.0689253881573677,0.9310746192932129
1340143050,cal,0,0,0.08961334079504013,0.9103866815567017
769804210,cal,0,0,0.05947226658463478,0.9405277371406555
1342975415,cal,0,0,0.05300647392868996,0.9469935297966003
443076428,cal,0,0,0.11308878660202026,0.8869112133979797
546798346,cal,0,0,0.32659968733787537,0.6734002828598022
946986440,cal,0,0,0.3983672261238098,0.6016327738761902
1528527503,cal,0,0,0.13542616367340088,0.8645738363265991
156759236,cal,0,0,0.10106395184993744,0.8989360332489014
195197717,cal,0,0,0.2638765275478363,0.7361234426498413
586194067,cal,0,0,0.15445375442504883,0.8455462455749512
1811733398,cal,0,0,0.08783535659313202,0.9121646285057068
817922289,cal,1,0,0.14653311669826508,0.8534668684005737
1779511585,cal,1,0,0.09498858451843262,0.9050114154815674
211908342,cal,1,0,0.4898124635219574,0.5101875066757202
1365659287,cal,1,1,0.7386319041252136,0.7386319041252136
343645613,test,0,0,0.034922417253255844,0.9650775790214539
1459885185,test,0,0,0.21891458332538605,0.7810854315757751
1808620677,test,0,0,0.283639520406723,0.7163604497909546
41973201,test,0,0,0.16989310085773468,0.8301069140434265
789692032,test,0,0,0.1353796273469925,0.8646203875541687
1719494815,cal,0,0,0.24175064265727997,0.7582493424415588
1986860049,cal,0,0,0.1337996870279312,0.86620032787323
688778787,cal,0,0,0.12854860723018646,0.8714513778686523
1755435853,cal,0,0,0.09881197661161423,0.9011880159378052
243300177,cal,1,1,0.9042137265205383,0.9042137265205383
1721794937,cal,1,1,0.8562071323394775,0.8562071323394775
180203219,cal,1,1,0.9319636821746826,0.9319636821746826
724992685,cal,1,1,0.8370835185050964,0.8370835185050964
298193239,test,1,1,0.7651184797286987,0.7651184797286987
909799065,test,1,1,0.8393181562423706,0.8393181562423706
1212520076,test,1,1,0.8246483206748962,0.8246483206748962
1305183381,test,1,1,0.9712183475494385,0.9712183475494385
1994169305,test,1,1,0.9826642870903015,0.9826642870903015
68060005,cal,0,0,0.01927901804447174,0.9807209968566895
136822960,cal,0,0,0.0012752782786265016,0.9987246990203857
149250488,cal,0,0,0.0035877025220543146,0.9964122772216797
554407647,cal,0,0,0.00846722163259983,0.9915328025817871
449699618,cal,0,0,0.09187520295381546,0.9081248044967651
1814699447,cal,0,0,0.050275638699531555,0.9497243762016296
1656476320,cal,0,0,0.14446264505386353,0.8555373549461365
1708155800,cal,0,0,0.0869060680270195,0.9130939245223999
1531233498,cal,1,1,0.627902626991272,0.627902626991272
1619031562,cal,1,1,0.8322391510009766,0.8322391510009766
515869781,cal,1,1,0.7102219462394714,0.7102219462394714
1789955261,cal,1,1,0.778252899646759,0.778252899646759
601805646,cal,1,0,0.30104196071624756,0.6989580392837524
731262862,cal,1,0,0.12393945455551147,0.8760605454444885
1094123319,cal,1,0,0.10455264896154404,0.8954473733901978
1921681144,cal,1,0,0.026016291230916977,0.9739837050437927
2142719700,cal,1,0,0.055918656289577484,0.9440813660621643
1515385690,test,1,1,0.8909513354301453,0.8909513354301453
1558598034,test,1,1,0.8915855884552002,0.8915855884552002
848816860,test,1,1,0.7300425171852112,0.7300425171852112
889389152,test,1,1,0.9206011891365051,0.9206011891365051
1235184709,cal,1,1,0.6892268061637878,0.6892268061637878
1902277943,cal,1,1,0.6075865030288696,0.6075865030288696
101328387,cal,1,1,0.5471454858779907,0.5471454858779907
806486933,cal,1,1,0.5963420867919922,0.5963420867919922
118268412,test,0,0,0.16996975243091583,0.8300302624702454
130352139,test,0,0,0.061045169830322266,0.9389548301696777
1724568261,test,0,0,0.06322001665830612,0.9367799758911133
1222892575,test,0,0,0.0878896713256836,0.9121103286743164
1783553541,test,0,0,0.02198157086968422,0.9780184030532837
976915027,cal,0,0,0.00015018675185274333,0.999849796295166
1328040174,cal,0,0,0.00019087492546532303,0.9998091459274292
1572584070,cal,0,0,0.0004949839785695076,0.9995050430297852
607601080,cal,0,0,0.00012405980669427663,0.9998759627342224
774692579,cal,0,0,0.00024014989321585745,0.9997598528862
1096369661,cal,0,0,0.00018672586884349585,0.9998132586479187
830859105,cal,0,0,0.17371150851249695,0.8262884616851807
841292425,cal,0,0,0.1616152971982956,0.8383846879005432
1803733941,cal,0,0,0.17126134037971497,0.8287386894226074
784485984,cal,0,0,0.05520038306713104,0.9447996020317078
1509675264,cal,0,0,0.06991244852542877,0.9300875663757324
1896117045,cal,0,0,0.028833799064159393,0.97116619348526
72598474,cal,1,1,0.9849331974983215,0.9849331974983215
619131769,cal,1,1,0.9975796341896057,0.9975796341896057
2101006934,cal,1,1,0.9750974178314209,0.9750974178314209
69762113,cal,1,1,0.9573277235031128,0.9573277235031128
1489845791,cal,1,1,0.9740568995475769,0.9740568995475769
1639653475,cal,1,1,0.9927033185958862,0.9927033185958862
488419651,test,0,0,0.00013827769726049155,0.9998617172241211
1112712537,test,0,0,7.147837550292024e-06,0.999992847442627
520291212,test,0,0,1.115113605010265e-06,0.9999988675117493
1845152496,test,0,0,5.874015550944023e-05,0.9999412894248962
106334473,cal,1,1,0.8707045316696167,0.8707045316696167
864767431,cal,1,1,0.8681762218475342,0.8681762218475342
1169176337,cal,1,1,0.5392623543739319,0.5392623543739319
1632624269,cal,1,0,0.29409268498420715,0.7059073448181152
862645016,cal,1,1,0.9115342497825623,0.9115342497825623
1108620805,cal,1,1,0.80959552526474,0.80959552526474
867371317,cal,1,1,0.9316388964653015,0.9316388964653015
1573804864,cal,1,1,0.7733683586120605,0.7733683586120605
1194234131,test,0,1,0.9314919710159302,0.9314919710159302
2056156795,test,0,1,0.9468293786048889,0.9468293786048889
1712361839,test,0,0,0.4455716609954834,0.5544283390045166
1903892156,test,0,0,0.23138312995433807,0.7686168551445007
1140828704,test,1,1,0.9213504195213318,0.9213504195213318
1526715267,test,1,1,0.9221611618995667,0.9221611618995667
1182019416,test,1,1,0.9463814496994019,0.9463814496994019
1814818723,test,1,1,0.9882889986038208,0.9882889986038208
1062180130,test,1,1,0.9820882678031921,0.9820882678031921
1246536972,test,1,1,0.9607338309288025,0.9607338309288025
1142653703,test,1,1,0.9809726476669312,0.9809726476669312
2127856607,test,1,1,0.9699814319610596,0.9699814319610596
336280988,cal,0,0,0.0003652609884738922,0.9996347427368164
757752429,cal,0,0,6.519489659240207e-08,0.9999999403953552
995941712,cal,0,0,1.7149156974483049e-06,0.9999982714653015
956115140,cal,0,0,2.275467340950854e-05,0.9999772310256958
1713085755,cal,0,0,3.8909001887077466e-05,0.9999610781669617
736863172,cal,0,0,0.012922665104269981,0.9870773553848267
1938370084,cal,0,0,0.004563383758068085,0.9954366087913513
2144487171,cal,0,0,0.009905768558382988,0.9900942444801331
154971332,cal,0,0,0.12226900458335876,0.8777309656143188
358299725,cal,0,0,0.029778603464365005,0.9702214002609253
1980950585,cal,0,0,0.08678321540355682,0.913216769695282
2115832382,cal,1,0,0.36761021614074707,0.6323897838592529
2141578423,cal,1,0,0.17036166787147522,0.8296383619308472
825253618,cal,1,0,0.1333158016204834,0.8666841983795166
843286527,cal,1,0,0.34206292033195496,0.6579370498657227
1549357262,cal,1,0,0.20769892632961273,0.7923010587692261
540552070,test,0,0,0.025021851062774658,0.9749781489372253
772004563,test,0,0,0.03274122253060341,0.9672587513923645
342908717,test,0,0,0.09317463636398315,0.9068253636360168
992064135,test,0,0,0.06877117604017258,0.9312288165092468
1316738107,cal,0,0,0.018200356513261795,0.9817996621131897
2052698478,cal,0,0,0.033962853252887726,0.9660371541976929
1010973742,cal,0,0,0.08275231719017029,0.9172476530075073
1575013998,cal,0,0,0.06840426474809647,0.9315957427024841
193173192,cal,0,0,0.08287248760461807,0.9171274900436401
794762603,cal,0,0,0.07794189453125,0.92205810546875
962870033,cal,0,0,0.19415263831615448,0.8058473467826843
226275017,cal,0,0,0.16277161240577698,0.8372284173965454
315910919,cal,0,0,0.12641558051109314,0.8735843896865845
1466673274,cal,0,0,0.04809190332889557,0.9519081115722656
