image_id,split,y_true,y_pred,p,kappa
1015929339,cal,1,1,0.6058942079544067,0.6058942079544067
1494928875,cal,1,1,0.5945718288421631,0.5945718288421631
93540989,cal,0,1,0.6147291660308838,0.6147291660308838
1802559688,cal,0,1,0.625127375125885,0.625127375125885
660790023,cal,0,1,0.6629266738891602,0.6629266738891602
1114729288,cal,0,1,0.6745411157608032,0.6745411157608032
1742465484,cal,0,1,0.6762331128120422,0.6762331128120422
138126676,cal,1,1,0.6673979759216309,0.6673979759216309
511030638,cal,1,1,0.6562184691429138,0.6562184691429138
2118457620,cal,1,1,0.6764554977416992,0.6764554977416992
87510051,cal,1,1,0.662070631980896,0.662070631980896
612451325,cal,1,1,0.6594775319099426,0.6594775319099426
1930741343,cal,1,1,0.6566108465194702,0.6566108465194702
304734585,cal,0,1,0.6561917066574097,0.6561917066574097
959874006,cal,0,1,0.6639266014099121,0.6639266014099121
846765464,cal,1,1,0.6604393720626831,0.6604393720626831
1179164048,cal,1,1,0.6979683041572571,0.6979683041572571
148322351,cal,0,1,0.6642842292785645,0.6642842292785645
625365082,cal,0,1,0.7030673623085022,0.7030673623085022
205845801,cal,0,1,0.6815094351768494,0.6815094351768494
1593154763,cal,0,1,0.6808595061302185,0.6808595061302185
40744983,cal,1,1,0.6811363697052002,0.6811363697052002
404195349,cal,1,1,0.6770921349525452,0.6770921349525452
1791966175,cal,0,1,0.6750001907348633,0.6750001907348633
2082667980,cal,0,1,0.6499892473220825,0.6499892473220825
1407408297,cal,1,1,0.6658349633216858,0.6658349633216858
1750199545,cal,1,1,0.6659672856330872,0.6659672856330872
1772713075,cal,1,1,0.6514257788658142,0.6514257788658142
546297810,cal,0,1,0.6789503693580627,0.6789503693580627
1210957311,cal,0,1,0.6893265843391418,0.6893265843391418
1363901308,cal,0,1,0.6829409003257751,0.6829409003257751
1531044870,cal,0,1,0.6540935039520264,0.6540935039520264
1552071751,cal,1,1,0.5929237604141235,0.5929237604141235
1696848234,cal,1,1,0.5948786735534668,0.5948786735534668
673430031,cal,0,1,0.6038607954978943,0.6038607954978943
1017899985,cal,0,1,0.5945395231246948,0.5945395231246948
178922776,test,0,1,0.6601821780204773,0.6601821780204773
1232323036,test,0,1,0.6692063212394714,0.6692063212394714
84759171,test,0,1,0.6639335751533508,0.6639335751533508
391411113,test,0,1,0.6818729043006897,0.6818729043006897
959243308,cal,0,1,0.6219333410263062,0.6219333410263062
2085309885,cal,0,1,0.6261768937110901,0.6261768937110901
109806777,cal,0,1,0.6251544952392578,0.6251544952392578
1810597773,cal,0,1,0.6451489925384521,0.6451489925384521
511740930,cal,0,1,0.6237176060676575,0.6237176060676575
1253788368,cal,0,1,0.6085612773895264,0.6085612773895264
56457662,cal,0,1,0.61208575963974,0.61208575963974
290080941,cal,0,1,0.6146025657653809,0.6146025657653809
423485163,test,0,1,0.6566154956817627,0.6566154956817627
1020108109,test,0,1,0.6490684747695923,0.6490684747695923
1427975247,test,0,1,0.636911153793335,0.636911153793335
1496684058,test,0,1,0.6431238055229187,0.6431238055229187
1799477497,test,0,1,0.6618884205818176,0.6618884205818176
2117982587,test,0,1,0.6636814475059509,0.6636814475059509
1171644752,test,0,1,0.6227836012840271,0.6227836012840271
1291668532,test,0,1,0.6177449226379395,0.6177449226379395
1388250402,test,0,1,0.6300719380378723,0.6300719380378723
1583554996,test,0,1,0.6291736960411072,0.6291736960411072
1007365058,test,0,1,0.6050921678543091,0.6050921678543091
1409724875,test,0,1,0.6039586067199707,0.6039586067199707
2146729780,test,0,1,0.6245210766792297,0.6245210766792297
638383617,test,0,1,0.6039089560508728,0.6039089560508728
1930036681,test,0,1,0.6098436713218689,0.6098436713218689
646160754,cal,0,1,0.7031465768814087,0.7031465768814087
1417451830,cal,0,1,0.6916347742080688,0.6916347742080688
1241750525,cal,0,1,0.7081637978553772,0.7081637978553772
1651091526,cal,0,1,0.69412761926651,0.69412761926651
1818960890,cal,0,1,0.6983386874198914,0.6983386874198914
72877667,cal,1,1,0.6255699396133423,0.6255699396133423
144499996,cal,1,1,0.6217013001441956,0.6217013001441956
941813033,cal,1,1,0.6238543391227722,0.6238543391227722
1810981641,cal,1,1,0.6196701526641846,0.6196701526641846
359519747,cal,0,1,0.6254243850708008,0.6254243850708008
847152258,cal,0,1,0.6245169639587402,0.6245169639587402
966680811,cal,0,1,0.6249492168426514,0.6249492168426514
1009133917,cal,0,1,0.6041207313537598,0.6041207313537598
184009996,cal,0,1,0.653590738773346,0.653590738773346
191725688,cal,0,1,0.6651275753974915,0.6651275753974915
1066181600,cal,0,1,0.6458145380020142,0.6458145380020142
1303873979,cal,0,1,0.6623044610023499,0.6623044610023499
1066853524,test,0,1,0.7105585932731628,0.7105585932731628
1502700313,test,0,1,0.6863396167755127,0.6863396167755127
41005936,test,0,1,0.690836489200592,0.690836489200592
2126975929,test,0,1,0.7169061899185181,0.7169061899185181
389308620,cal,0,1,0.6754738092422485,0.6754738092422485
904395183,cal,0,1,0.67746901512146,0.67746901512146
1155316112,cal,0,1,0.6465449333190918,0.6465449333190918
658863988,cal,1,1,0.6717392802238464,0.6717392802238464
1443104298,cal,1,1,0.6461595892906189,0.6461595892906189
1861682438,cal,1,1,0.6484126448631287,0.6484126448631287
656098349,test,0,1,0.7150790095329285,0.7150790095329285
1143357682,test,0,1,0.6761093139648438,0.6761093139648438
400076739,test,0,1,0.7053342461585999,0.7053342461585999
549322384,test,0,1,0.6835154891014099,0.6835154891014099
1933410639,test,0,1,0.6876000165939331,0.6876000165939331
543347978,test,0,1,0.6698058247566223,0.6698058247566223
553375133,test,0,1,0.6528127789497375,0.6528127789497375
998909338,test,0,1,0.6694486737251282,0.6694486737251282
1425512792,test,0,1,0.6483214497566223,0.6483214497566223
1809890037,test,0,1,0.6710745692253113,0.6710745692253113
955062669,test,0,1,0.6523184776306152,0.6523184776306152
1057081367,test,0,1,0.6834694147109985,0.6834694147109985
1400240217,test,0,1,0.6633030772209167,0.6633030772209167
1505408999,test,0,1,0.6657609343528748,0.6657609343528748
1843156127,test,0,1,0.6701963543891907,0.6701963543891907
1110237343,cal,0,1,0.6278554201126099,0.6278554201126099
1370359228,cal,0,1,0.627314031124115,0.627314031124115
1101857088,cal,0,1,0.5902597904205322,0.5902597904205322
1450900498,cal,0,1,0.6213813424110413,0.6213813424110413
459108978,cal,0,1,0.6056154370307922,0.6056154370307922
1659831787,cal,0,1,0.6180288195610046,0.6180288195610046
1485214312,cal,1,1,0.6032399535179138,0.6032399535179138
1876592005,cal,1,1,0.6152443289756775,0.6152443289756775
203266830,cal,0,1,0.6097543835639954,0.6097543835639954
2010537461,cal,0,1,0.6216471195220947,0.6216471195220947
1299980625,cal,0,1,0.6175351142883301,0.6175351142883301
1636388591,cal,0,1,0.6130708456039429,0.6130708456039429
289969944,cal,0,1,0.6340585947036743,0.6340585947036743
1601283659,cal,0,1,0.6375629901885986,0.6375629901885986
